,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
219,"An old adage states, Neurotics build castles in the sand. Psychotics live in them.  Which one of the following disorders is not considered a neurosis?
",Schizoid Personality Disorder,Obsessive-Compulsive Disorder,Panic Disorder,Agoraphobia,Schizoid Personality Disorder
220,"According to statistics, which of the following people is most likely to commit suicide?
",A recovering alcoholic.,A middle-aged divorced man.,A middle-aged divorced woman living alone.,A teenage boy who smokes marijuana.,A middle-aged divorced man.
221,"Depression can cause brain damage.
",False,True,,,True
222,"Three of the following four disorders are actually different names for the same disease. Which is the odd one?
",Antisocial Personality,Psychopath,Maniac,Sociopath,Maniac
223,"People with this disorder have difficulty engaging in everyday human interaction.
",Autism,Huntingtons Disease,Cerebral Palsy,Addisons Disease,Autism
224,"Located in the upper anterior portion of the chest cavity, the thymus is an organ belonging to which system of the human body?
",Endocrine system,Integumentary system,Lymphatic System,Nervous system,Lymphatic System
225,"Which are the endocrine systems so-called instant messengers used to affect distant cells within specific organs?
",Nephrons,Neurons,Acids,Hormones,Hormones
226,"In humans, which of these organs belongs to the integumentary system?
",Skin,Tonsils,Liver,Pharynx,Skin
227,"Mucus is a slippery secretion of the lining of various membranes typical for which system of the human body?
",All of these,Reproductive system,Digestive system,Respiratory system,All of these
228,"Which of the following is not a function of the circulatory system?
",Excretion of unwanted substances,Stabilizing body temperature,Maintaing pH,Transport of vital substances,Excretion of unwanted substances
229,"Comparing a newborn babys skeletal system to an adults skeletal system, we will find out that the baby has about 60 bones more that the already completely developed person.
",True,False,,,True
230,"Emphysema is a chronic disease affecting the organs of which system of the body?
",Respiratory system,Skeletal system,Urinary system,Digestive system,Respiratory system
231,"In humans, the nervous system is divided into a central nervous system and a peripheral nervous system. The peripheral nervous system has two more divisions. The first one is the autonomic nervous system. What is the second one?
",Sympathetic nervous system,Parasympathetic nervous system,Enteric nervous system,Somatic nervous system,Somatic nervous system
232,"In the female body the breasts are organs of the reproductive system.
",False,True,,,True
233,"Australopithecus were early hominids that differed in many ways from modern-day humans -- they were short, and their brain-case was much smaller. In 1924, Raymond Dart found the first remains of an Australopithecus on this continent.
",Africa,Australia,Asia,Europe,Africa
234,"The most complete Australopithecus skeleton, dubbed Lucy,  was found in 1974.  She was 1.10m (3 7) tall and weighed about 30kg (66lbs).  Anthropologists named the skeleton after this Lucy.
",Lucille Ball from the TV show I Love Lucy,Lucy of Lucy Clothing Manufacturers,Lucy from The Beatles song Lucy in the Sky with Diamonds,Actress Lucy Liu,Lucy from The Beatles song Lucy in the Sky with Diamonds
235,"Ancient footsteps found in Tanzania prove that there were bipedal hominids as early as 3.8 million years ago.
",False,True,,,True
236,"Although the Australopithecus were much more intelligent and sophisticated than other animals at that time, they were still closer to monkeys than humans. Later, a new genus developed -- the Homo genus. The first Homo genus specie diverged from the Australopithecus and was called this.
",Homo sapiens,Homo erectus,Homo neanderthalensis,Homo habilis,Homo habilis
237,"There is evidence that Sinanthropus pekinensis used tools and was able to light a fire. Unfortunately, the teeth of the Sinanthropus are still considered medicine and are sold in some pharmacies in its home country.
",China,Zimbabwe,France,Japan,China
238,"There are theories that Neanderthals actually buried their dead.
",True,False,,,True
239,"About 230,000 years ago one highly sophisticated and relatively intelligent specie of the Homo genus appeared; homo Neanderthalus was very well adapted to cold - it was short and muscular (many modern day heavy-weight champions would envy an average Neanderthal) and had a large nose. In 1983 the hyoid bone of a Neanderthal was found and that raised many disputes. What did this tiny bone prove?
",That Neanderthals were cannibals,That Neanderthals probably had sophisticated language,That they were possibly more intelligent than modern people,That they were vegetarians,That Neanderthals probably had sophisticated language
240,"Neanderthals are the ancestors of modern-day humans.
",False,True,,,False
241,"Which part of a building is also a computer operating system name?
",Doors,Windows,Balcony,Loggia,Windows
242,"Which animal can be connected to a computer USB port?
",Dog,Mouse,Rat,Cat,Mouse
243,"Which of these is a popular database name?
",Mosque,Oracle,Shrine,Church,Oracle
244,"Which bathroom item is also a communication protocol?
",BRUSH,GEL,SOAP,COMB,SOAP
245,"Which wall is used for computer protection in the Internet or other networks?
",Firewall,Wooden wall,Brickwall,Protective wall,Firewall
246,"Which celestial body is also a name of a big American vendor of computers, computer components and software?
",Sun,Venus,Moon,Pluto,Sun
247,"Which commercial building can also store data?
",Warehouse,Super market,Store,Shop,Warehouse
248,"The name of which animal group is also a collective name for software errors?
",Insects,Spiders,Ants,Bugs,Bugs
249,"Which of these is a computer for bulk data processing?
",A-frame,Body-on-frame,Window-frame,Mainframe,Mainframe
250,"Which hat is a distribution of the Linux operating system?
",Black Hat,White Hat,Red Hat,Blue Hat,Red Hat
251,"The name of which Native American group is also a name of an open source organization?
",Iroquois,Navajo,Cherokees,Apache,Apache
252,"The name of which island is also a computer programming language name?
",Cuba,Jamaica,Java,Malta,Java
253,"How many bones (on average) does the human body contain?
",207,206,208,205,206
254,"A tendon is a tough band of fibrous connective tissue that connects a muscle to a bone.
",False,True,,,True
255,"This extremely vital nerve is responsible for such varied tasks as heart rate, gastrointestinal peristalsis and sweating. It also controls quite a few muscle movements in the mouth, including speech and keeping the larynx open for breathing.
",Oculomotor nerve,Vagus nerve,Facial nerve,Hypoglossal nerve,Vagus nerve
256,"This organ, which is the largest gland in the human body, plays a major role in metabolism and has a variety of functions, including glycogen storage, plasma protein synthesis, and drug detoxification.
",Gall Bladder,Pancreas,Liver,Kidney,Liver
257,"Which statement correctly describes the superior vena cava?
",II is the large vein that carries de-oxygenated blood from the lower half of the body into the heart.,"It is the largest artery in the human body, originating from the left ventricle of the heart and bringing oxygenated blood to all parts of the body",It is a vein that carries oxygen-rich blood from the lungs to the left atrium of the heart and is the only vein in the post-fetal human body that carries oxygenated blood.,"It is a large, yet short vein that carries de-oxygenated blood from the upper half of the body to the hearts right atrium.","It is a large, yet short vein that carries de-oxygenated blood from the upper half of the body to the hearts right atrium."
258,"Diarthrosis joints permit a variety of movement and can be divided into six classes. The femur and hip connection would be considered which joint class?
","Ball-and-socket joint (enarthrosis, spheroidal joint)",Hinge joint (ginglymus),"Pivot joint (trochoid joint, rotary joint)","Condyloid joint (condyloid articulation, ellipsoidal joint)","Ball-and-socket joint (enarthrosis, spheroidal joint)"
259,"There is no square root of two.
",False,True,,,False
260,"There are twelve apples on a table. You take four. How many apples do you have now?
",12,8,0,4,4
261,"What is the only number with no reciprocal?
",1,-1,0,Pi,0
262,"Octo is a prefix meaning eight.  An Octopus has eight legs. An octagon has exactly 8 sides.  An Octogenarian is at least 8 decades old.  What is the eighth month?
",November,August,October,September,August
263,"How fast is a mile a minute?
",The speed of the fastest human runner,60 kilometers and hour,60 yards an hour,60 miles an hour,60 miles an hour
264,"The Shaanxi earthquake is regarded as the deadliest recorded earthquake, killing approximately 830,000 people. It occurred on February 14, 1556 in this country.
",Thailand,Japan,Russia,China,China
265,"Teleseisms are ground motions caused by a distant earthquake.
",False,True,,,True
266,"The theory of plate tectonics explains the movement of lithospheric plates. Tectonics comes from the Greek word tekton, meaning this.
",one who destroys,one who constructs,one who floats,one who moves,one who constructs
267,"Earthquakes that occur at the boundaries of tectonic plates are called interplate. The less frequent type of earthquakes, called this, occur in the interior of the lithospheric plates.
",Innerplate,Non-interplate,Ultraplate,Intraplate,Intraplate
