,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
184,"Which Van Halen song reached #1 in 1984 and was listed among the top 500 most influential songs in the Rock and Roll Hall of Fame?
",Ill Wait,Panama,Jump,Hot for Teacher,Jump
185,"What 1985 hit song by Starship was awarded in 2004 The #1 Most Awesomely Bad Song Ever by Blender magazine?
",White Rabbitt,Tell Me Lies,Nick Of  Time,We Built This City,We Built This City
186,"Which of these songs by Diana Ross became her fifth number-one single in 1980?
",Mahogany ( Do You Know Where Your Going To),Im Coming Out,Upside Down,Muscles,Upside Down
187,"In 1987, this song by Madonna was a #4 hit and became the fifth US top-five hit from her album True Blue.
",Borderline,True Blue,Holiday,La Isla Bonita,La Isla Bonita
188,"What Guns N Roses song that reached #7 on the charts in 1988 was used as a soundtrack of Clint Eastwoods 1988 film The Dead Pool?
",Welcome To The Jungle,Lay Lady Lay,Sweet Child O Mine,Mr. Brownstone,Welcome To The Jungle
189,"What is the name of the song which was a #1 hit  on the U.S charts for The Byrds in 1965?
",Bus Stop,Tell Her No,Turn! Turn! Turn!,The Theme From A Summer Place,Turn! Turn! Turn!
190,"Name this song which was a #1 hit on the U.S charts for Otis Redding in 1968?
",(Sittin On) the Dock of the Bay,"Young, Gifted and Black",Ghetto Child,Ode to Billie Joe,(Sittin On) the Dock of the Bay
191,"What song by The Beatles was a #1 hit on the U.S. charts in 1968?
",Long And Winding Road,Paperback Writer,Hey Jude,Satisfaction,Hey Jude
192,"What Simon  Garfunkel song was a #1 hit on the U.S charts in 1966?
",The Sounds of Silence,Me and Julio,The Mary Jane Tastes Fine to Me,Cecilia,The Sounds of Silence
193,"What song was a #1 hit on the U.S charts  for The Doors in 1967?
",Light My Fire,People Are Strange,The Unknown Soldier,"Hello, I Love You",Light My Fire
194,"What song by The Fifth Dimension topped the U.S charts in 1969?
",Aquarius/ Let the Sun Shine in,One Less Bell to Answer,Woodstock,The Lion Sleeps Tonight,Aquarius/ Let the Sun Shine in
195,"What is the name of The Rolling Stones song which was a #1 hit  on the U. S charts in 1969?
",( I Cant Get No) Satisfaction,Honky Tonk Woman,Ruby Tuesday,Paint It Black,Honky Tonk Woman
196,"What is the name of the song recorded by Del Shannon which was a # 1 hit on the U.S charts in 1961?
",Run Around Sue,Running Bear,The Book Of Love,Runaway,Runaway
197,"What song performed by Simon  Garfunkel was a #1 hit on the U. S charts in 1968?
","Sugar, Sugar",Mrs. Robinson,The Sounds Of Silence,Morning Has Broken,Mrs. Robinson
198,"What song by Little Eva was a #1 song on the U. S charts in 1962?
",Rockin Robin,The Loco-Motion,Its My Party,Set Me Free,The Loco-Motion
199,"Stand up little girl
",To Be With You,Patience,Ill Be There For You,To Be With You,ow me what hes done to you
200,"And you should have been gone
",Oh Sherry,Love Bites,Unwell,Oh Sherry,owing how I made you feel
201,"So I hear you found somebody new
", hear that tears me up inside ,d to see you cuts me like a knife,Every Rose Has Its Thorn,Every Rose Has Its Thorn,d that I never meant that much to you 
202,"Ill be there till the stars dont shine
",Always,Always,When Its Love,I Dont Want To Miss a Thing,ll the heavens burst and the words dont rhyme
203,"Shed a tear cause Im missing you
",Patience,I Miss You,Patience,Waiting for a Girl Like You,t Im still alright to smile
204,"Dont know what Im gonna do 
",Angel,Is This Love,Angel,To Be With You,out this feeling inside
205,"I dont wanna touch you too much baby
",Love Bites,Oh Sherry,Bed of Roses,Love Bites,use making love to you might drive me crazy
206,"Then you wouldnt have to say 
",use Id already know,More Than Words,Unwell,Always,at you loved me
207,"Everybodys lookin for somethin
",When Its Love,November Rain,Ill Be There For You,Angel,methin to fill in the holes
208,"This heart of mine has been hurt before
",Waiting for a Girl Like You,Patience,Waiting for a Girl Like You,Unwell,is time I wanna be sure
209,"Which musician, best known as lead singer of The Four Seasons, has guest starred on the hit series The Sopranos?
",Paul Simon,Frankie Avalon,Frankie Valli,Frank Sinatra Jr.,Frankie Valli
210,"This girl group, formed in New Jersey in 1958, became famous with hits such as Will You Love Me Tomorrow, Dedicated to the One I Love, and Mama Said.
",The Crystals,The Shirelles,The Ronettes,The Chiffons,The Shirelles
211,"This musical group, created to be the stars of an American television series of the same name, recorded the hit Im a Believer.
",The Monkees,Simon and Garfunkel,The Supremes,The Beach Boys,The Monkees
212,"The Sounds of Silence was a major hit for which duo?
",Marvin Gaye and Tammi Terrell,Simon and Garfunkel,Ike and Tina Turner,Jan and Dean,Simon and Garfunkel
213,"This singer recorded the songs Only The Lonely, Oh, Pretty Woman, and Crying, which were inducted in the Grammy Hall of Fame.
",Marvin Gaye,Otis Redding,Roy Orbison,Johnny Rivers,Roy Orbison
214,"Which was one of the most successful folk-singing groups of the 1960s, inducted into the Vocal Group Hall of Fame in 1999?
","Peter, Paul and Mary",Paul Revere and the Raiders,The Supremes,Simon and Garfunkel,"Peter, Paul and Mary"
215,"This pop-rock singer started performing at the age of 12 and by the time he reached 19, he had a million seller with Hanky Panky.
",Gene Pitney,Tommy James,Smokey Robinson,Stevie Wonder,Tommy James
216,"This 80s German born one-hit wonder struck gold in 1984 with the smash hit song 99 Luft Balloons.
",Lena,Poco,Ziggy,Nena,Nena
217,"This female singer loved you for your Pink Cadillac in 1988.
",Sarah Vaughn,Aretha Franklin,Patti LaBelle,Natalie Cole,Natalie Cole
218,"This superstar who dominated the 80s wanted to Dress You up and Live to Tell about it.
",Cyndi Lauper,Madonna,Cher,Tina Turner,Madonna
219,"This female singer had a #1 hit with her group The Blackhearts in 1982. The name of the song was I Love Rock N Roll.
",Joan Jett,El DeBarge,Bonnie Tyler,Lita Ford,Joan Jett
220,"This 80s music legend was born in Brooklyn, New York and had several top 10 hits in the 70s. Her hit Shadows of the Night reached # 13 on the U.S. charts in 1982.
",Pat Benatar,Bonnie Tyler,Joan Jett,Patty Smith,Pat Benatar
221,"This female singer was pretty much down and out on her luck due to poor album sales in the 1970s. She had a resurgence in 1989,  just in a Nick of Time. In 1991 she had a smash hit song (#5 in the U.S. ) called Something to Talk About.
",Whitney Houston,Bonnie Raitt,Cyndi Lauper,Bonnie Bramlett,Bonnie Raitt
222,"This female singer burst onto the scene in 1988 with her smash hit Fast Car (#6 in the U.S. ).
",Edie Brickell,Natalie Merchant,Paula Abdul,Tracy Chapman,Tracy Chapman
223,"This female Cuban-born singer was the lead singer for a band out of the Miami area. She burst onto the scene in 1985 with the smash hit single Conga ( #10 in the U.S.). What is the name of this Latin Queen of Pop?
",Vanessa Del Rio,Jennifer Lopez,Gloria Estefan,Selena,Gloria Estefan
224,"What year were The Beatles formed?
",1958,1963,1962,1959,1959
225,"Who was the original drummer of the popular rock group The Beatles?
",Pete Best,Stu Sutcliffe,Ringo Starr,John Densmore,Pete Best
226,"What was the last # 1song by The Beatles to hit the U.S charts?
",Hey Jude,Get Back,Long And Winding Road,Ticket To Ride,Long And Winding Road
227,"Who was the first member of The Beatles to wear his hair in the long shaggy style that came to be known as The Beatle Haircut?
",John Lennon,George Harrison,Paul McCartney,Stu Sutcliffe,Stu Sutcliffe
228,"In 1965, The Beatles performed in New York City, at what venue?
",The Beacon Theatre,Yankee Stadium,Madison Square Garden,Shea Stadium,Shea Stadium
229,"The popular group The Beatles were awarded the MBE (Member Of The Order Of The British Empire) on October 26th 1965 at The Buckingham Palace.
",True,False,,,True
230,"What was John Lennons middle name at birth?
",Winston,Walter,William,Oliver,Winston
231,"What was the name of the first Beatles movie?
",Yesterday,A Hard Days Night,Sgt. Peppers Lonely Hearts Club Band,Help!,A Hard Days Night
232,"What was the name of the first  American television show, on which the popular rock group The Beatles appeared?
",The Ed Sullivan Show,The Tonight Show,The Milton Berle Show,The Howdy Doody Show,The Ed Sullivan Show
233,"Who was the manager of the popular rock group The Beatles?
",Berry Gordy,Brian Epstein,Phil Spector,Peter Grant,Brian Epstein
234,"What album by The Beatles includes the songs Come Together and Maxwells Silver Hammer?
",Let It Be,Meet The Beatles,Abbey Road,The White Album,Abbey Road
235,"On April 10th 1970, which member of The Beatles publicly announced the breakup of the band?
",John Lennon,Paul McCartney,Ringo Starr,Yoko Ono,Paul McCartney
236,"What country music singer recorded the 45rpm single, Young Love 1956?
",Sonny James,Marty Robbins,Elvis Presley,Patsy Cline,Sonny James
237,"What country music singer performed the breakthrough hit, Walkin after Midnight in 1957?
",Patsy Cline,Conway Twitty,Patti Page,Sonny James,Patsy Cline
238,"He scored an unexpected hit on the charts in 1955 with his version of Merle Travis Sixteen Tons.
",Tennessee Ernie Ford,Conway Twitty,Hank Williams,Stonewall Jackson,Tennessee Ernie Ford
239,"Who recorded the song, I Walk The Line in 1955, which tells the story of the singer, staying faithful to his wife while on the road.
",Johnny Cash,Hank Williams,Patsy Cline,Ray Price,Johnny Cash
240,"What country musician sang the song, Waterloo in the 1950s?
",Stonewall Jackson,Dolly Parton,Loretta Lynn,Jimmie Rodgers,Stonewall Jackson
241,"What influential country musician performed the number one single, Hey Good-Looking in the 1950s?
",Tennessee Ernie Ford,Elvis Presley,Conway Twitty,"Hank Williams, Sr.","Hank Williams, Sr."
242,"What American country singer, known for his distinctive voice sang White Lightning in the 1950s?
",Hank Williams,Marty Robbins,George Jones,Webb Pierce,George Jones
243,"What musician recorded the song, Heartbreak Hotel in January, 1956?
",Jerry Lee Lewis,Elvis Presley,Hank Williams,Ray Price,Elvis Presley
244,"What singer recorded Otis Blackwells song, Dont Be Cruel in 1956?
",Johnny Horton,Elvis Presley,Ray Price,Johnny Cash,Elvis Presley
245,"What American country musician recorded It Wasnt God Who Made Honky Tonk Angels in 1952, after switching to The Supreme Record Company, Decca Records?
",The Browns,Patsy Cline,Kitty Wells,Patti Page,Kitty Wells
246,"When Im feeling blue, all I have to do 
",A Groovy Kind of Love,Better Man,Blame it on Your Heart,A Thousand Miles," take a look at you, then Im not so blue"
247,"Sometimes I think that a true love can never be 
",Aint it Funny,Bring it All to Me,And I Love You So,Aint it Funny,just believe that somehow it wasnt meant for me
248,"I need some love like I never needed love before 
",2 Become 1,Accidentally in Love,2 Become 1,A Promise I Make,anna make love to ya baby)
249,"I was afraid to let you in here 
",Falling into You,Feel Like Making Love,Piece of My heart,Please Dont Stop Loving Me,w I have learned love cant be made in fear
250,"To really love a woman 
",u gotta know her deep inside,Have You Ever Loved a Woman?,Heaven in Your Eyes,Hold Me in Your Arms, understand her 
251,"Ill be there for you, these five words I swear to you 
",l be there for you,Ill be there for you,Im Your Angel,Ill be there for you,"en you breathe, I wanna be the air for you "
252,"If I should stay, 
"," Ill go, but I know ",l think of you evry step of the way,I Will Always Love You,I Will Always Love You,would only be in your way. 
253,"Whatll you do when you get lonely 
",uve been running and hiding much too long. ,u know its just your foolish pride,Layla,My Baby You,d nobodys waiting by your side? 
254,"One Love, One Heart 
",One Love,One Last Cry,One Love,One Night,ts get together and feel all right
255,"When I was young
",d making love was just for fun,All By Myself,Back to You,Because I Love You,never needed anyone
256,"This Canadian singing sensation from the 90s had a # 1 hit in the United States with The Power of Love.
",Lisa Loeb,Celine Dion,Alanis Morrissette,Alannah Miles,Celine Dion
257,"This superstar singer wowed us in 1990 with her smash hit, Vision of Love.
",Queen Latifah,Maria H. Carrey,Geri Haliwell,Mariah Carey,Mariah Carey
258,"In 1996, this super talented female singer had a #1 hit in the United States with Youre Makin Me High.
",Melissa Ethridge,Whitney Houston,Courtney Love,Toni Braxton,Toni Braxton
259,"This Grammy Award-winning female artist had a smash hit in 1999 with Baby One More Time, a song which ultimately catapulted her to fame.
",Diane Sheridan,Suzanne Vega,Britney Spears,Amy Grant,Britney Spears
260,"This Christian female singer had a smash hit single in 1991 with Baby, Baby that reached #1 in the U.S.
",Natalie Cole,Karen White,Amy Lynn,Amy Grant,Amy Grant
261,"This 90s female singer recorded the smash hit You Were Meant for Me in 1997.
",Bertha Ishcabibble,Jewel,Tori Amos,Gwen Stefani,Jewel
262,"This female artist provided the vocals for the 90s band The Fugees. She went on to have a #1 hit in 1998 with the song Doo Wop(That Thing).
",Lauryn Hill,Beyonce Knowles,Joss Stone,Laurna Nyro,Lauryn Hill
263,"In the 90s, this female singers debut album Jagged Little Pill sold over 30 million copies and spawned the #1 hit Hand in My Pocket.
",Natalie Merchant,Christina Aguilera,Jewel,Alanis Morissette,Alanis Morissette
264,"This former Miss America had lots of success in the music industry. Her Save the Best for Last was a #1 song in 1992.
",Mariah Carey,Toni Braxton,Vanessa Williams,Whitney Houston,Vanessa Williams
265,"Kevin Bacon and his brother, Michael, are well respected musicians. Their band has played with Hall  Oates and opened for The Band at Carnegie Hall. What is the name of their band?
",Bacon Bits,Bacon  Eggs,Sizzlin Bacon,The Bacon Brothers,The Bacon Brothers
266,"Who performed the hit single Sundown, included in the self-titled 1974 album?
",Crosby Stills and Nash,America,Arlo Guthrie,Gordon Lightfoot,Gordon Lightfoot
267,"Who sang the 1982 song Blister in the Sun?
",Four Non Blondes,Violent Femmes,No Doubt,The Cranberries,Violent Femmes
268,"Which group recorded the melancholy ballad Ill Follow the Sun?
",The Rolling Stones,The Doors,The Kinks,The Beatles,The Beatles
269,"Who recorded the song Sunshine on My Shoulders released in 1973?
",Peter Paul and Mary,John Denver,Terry Jacks,Neil Diamond,John Denver
270,"House of the Rising Sun became the signature song of which band formed in the early 1960s?
",The Animals,The Byrds,Cream,The Doors,The Animals
