,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
159,"Which 1929 novel narrates the decline of the distinguished Southern family, the Compsons?
",East of Eden by John Steinbeck,The Sound and the Fury by William Faulkner,Manhattan Transfer by John Dos Passos,This Side of paradise by F. Scott Fitzgerald,The Sound and the Fury by William Faulkner
160,"The 1961 publication of this sexually explicit novel led to an obscenity trial in the USA.
",Naked Lunch,Tropic of Cancer,A Spy in the House of Love,On the Road,Tropic of Cancer
161,"Which novel, set in the Great Depression of the 1930s, won the the Pulitzer Prize in 1940?
",The Naked and the Death,Tortilla Flat,An American Tragedy,The Grapes of Wrath,The Grapes of Wrath
162,"Which of the following is not a character depicted by Joseph Heller in his anti-war novel Catch-22?
",Papa Monzano,Major Major Major Major,Chief White Halfoat,Dunbar,Papa Monzano
163,"Humbert Humbert is the protagonist and narrator of which 1955 novel?
",Lolita,The Awakening,In Cold Blood,Something Happened,Lolita
164,"Which of these novels is not part of the popular Rabbit series written by John Updike?
",Rabbit Redux,Rabbit in Love,"Rabbit, Run",Rabbit Is Rich,Rabbit in Love
165,"Which author was not a reperesentative figure of the Harlem Renaissance, an African American cultural movement of the 1920s and early 1930s?
",Carl Sandburg,ZoraNeale Hurston,Countee Cullen,Langston Hughes,Carl Sandburg
166,"Who wrote the semi-autobiographical novel Junkie, which gives an account of the lifestyle of heroin addicts in the early 1950s?
",Jack Kerouac,Philip Roth,Saul Bellow,William S. Burroughs,William S. Burroughs
167,"In this book, a man loses his memory during the war, falls in love and marries, then hits his head and remembers his former life, forgetting his wife completely.
",Random Harvest,The Razors Edge,Round the Bend,For Whom the Bell Tolls,Random Harvest
168,"This novel tells the story of a man that meets his double and changes identities with him.
",Body Double,Dead Ringers,The Scapegoat,The Silent Partner,The Scapegoat
169,"A man who searches for inner peace, finally finding it by the side of a river is the protagonist of this 1922 German novel.
",A River Runs Through It,On the Beach,In Search of the Miraculous,Siddhartha,Siddhartha
170,"In this book, a man says that he will stop the motor of the world. He does so by removing the creative and visionary leaders from society one by one, tempting them to come live in an utopian society in the wilderness.
",Giant,Utopia,Heart of Darkness,Atlas Shrugged,Atlas Shrugged
171,"The main character of this novel can make people disappear from existence with an effort of will.
",Steppenwolf,Stranger in a Strange Land,The Mote in Gods Eye,When the Bough Breaks,Stranger in a Strange Land
172,"In this novel, the son of a wealthy man is obsessed with creating more wealth, in a subconscious desire to rebel against his father. In the end, he discovers that he has become his father. During his life, he invests in airplanes and movies, among other things. He has many affairs with beautiful women along the way.
",The Carpetbaggers,L.A. Confidential,Valley of the Dolls,The Tycoon,The Carpetbaggers
173,"Electrodes are implanted into the brain of this book鈥檚 protagonist in an effort to cure his seizures. But the electrodes fire too often, making him go on a murderous rampage.
",The Electric Michelangelo,Altered States,The Electric Kool-Aid Acid Test,The Terminal Man,The Terminal Man
174,"A mild-mannered coward is enlisted to help a group of hardened criminals pull off a museum theft in this 1962 English novel.
",The Light of Day,The House on the Strand,The Empty Copper Sea,The Boomerang Heist,The Light of Day
175,"In this novel, an adult man is obsessed with a teenage girl.
",Obsession,Rebecca,Lolita,Studio Sex,Lolita
176,"This book tells the story of a pilot and a scientist on an air expedition to Greenland who have separate dreams of being two long-dead lovers.
",Eaters of the Dead,An Old Captivity,The Interpretation of Dreams,Lost Horizon,An Old Captivity
177,"Name the movie that ends with the following line: Louis. I think this is the beginning of a beautiful friendship.
",Casablanca,The African Queen,The Maltese Falcon,Sahara,Casablanca
178,"They hand in hand, with wandering steps  and slow,
",John Milton,William Shakespeare,Geoffrey Chaucer,James Joyce,rough Eden took their solitary way is from a work by this author.
179,"Which movie ends with these lines:  Yes! Yes! I believe it. I believe it because I want  to believe it. Gentlemen I give you a toast. Heres my hope that Robert Conway will find his Shangri-La. Heres my hope that we all find our Shangri-La.?
",Jane Eyre,Wuthering Heights,Lost Horizon,Green Mansions,Lost Horizon
180,"So we beat on, boats against the current, borne back into the past. was  the last line in a book by this  author.
",Herman Melville,F. Scott Fitzgerald,Werner Herzog,Thomas  Hardy,F. Scott Fitzgerald
181,"Mother of Mercy! Is this the end of Rico? is the  last line of this great movie.
",Little Ceasar,The Great Santini,Carlitos Way,Midnight Cowboy,Little Ceasar
182,"Which Shakespearean play ends with this line: So thanks to all at once and  to each one, Whom we invite to see us crowned at Scone.
","Henry IV, Part I",Hamlet,Macbeth,Othello,Macbeth
183,"Which great movie ends with this line: Victory is Ours!?
",Dr. Strangelove,Duck Soup,The Battleship Potempkin,The Great Dictator,Duck Soup
184,"Which great movie ends with this line: The, uh, stuff that dreams are made of. Huh?
",Casablanca,The Maltese Falcon,Sahara,Citizen Kane,The Maltese Falcon
185,"Which great movie ends with these lines: O-Lan, you are the Earth.?
",The Day the Earth Stood Still,Green Mansions,The Good Earth,Lost Horizon,The Good Earth
186,"Which movie ends with these lines: Hello everybody. This is Mrs. Norman Maine.?
",Citizen Kane,A Star is Born,Radio Star,A Day at the Races,A Star is Born
187,"This movie is about a drifter, who works for a cruel boss at a textile mill, and comes across a mutated rat with no eyes or legs.
",Cats Eye,Sometimes They Come Back,Pet Sematary,Graveyard Shift,Graveyard Shift
188,"This actress played the little girl, Amanda, in the horror movie Cats Eye.
",Drew Barrymore,Alyssa Milano,Molly Ringwald,Patricia Benson,Drew Barrymore
189,"This Stephen King movie is about Jack Torrance, a writer who takes a job as a caretaker for the Overlook Hotel.
",Misery,Rose Red,Pet Sematary,The Shining,The Shining
190,"What animal was the main character in the horror movie Cujo?
",Snake,Alligator,Cat,Dog,Dog
191,"What actress plays Annie Wilkes in the movie Misery?
",none of these,Terri Garr,Cheryl Ladd,Kathy Bates,Kathy Bates
192,"Which novel by Charles Dickens is generally regarded as the first Victorian novel?
",Dombey and Son,The Pickwick Papers,David Copperfield,Barnaby Rudge,The Pickwick Papers
193,"This highly symbolic story by Polish-born novelist Joseph Conrad served as a base for the movie Apocalypse Now.
",Lord Jim,The Shadow Line,An Outcast of the Islands,Heart of Darkness,Heart of Darkness
194,"Which novel by Thomas Hardy had the subtitle A Pure Woman, which shocked Victorian readers?
",Tess of the dUrbervilles,The Hand of Ethelberta,The Return of the Native,Emma,Tess of the dUrbervilles
195,"Which of the Bronte sisters wrote Shirley, a novel set in Yorkshire during the industrial depression?
",Emily,Charlotte,Elizabeth,Anne,Charlotte
196,"Which list contains the names of the Bennet sisters, depicted by Jane Austin in Pride and Prejudice?
","Cathrine, Jane, Lydia, Kitty, Mary","Elizabeth, Ann, Lydia, Kitty, Mary","Charlotte, Elizabeth, Emily, Mary, Kitty","Elisabeth, Jane, Lydia, Kitty, Mary","Elisabeth, Jane, Lydia, Kitty, Mary"
197,"Which of these literary works was written in the form of a long letter while the author was in prison?
",De Profundis,A Room with a View,The Canterville Ghost,The Importance of Being Earnest,De Profundis
198,"Which of these books were written by Victorian novelist Mary Anne Evans, commonly known as George Eliot?
","The Mill on the Floss, Adam Bede, A Room of Ones Own","Middlemarch, The Mill on the Floss, Adam Bede","The Mill on the Floss, Vanity Fair, Adam Bede","Middlemarch, North and South, Vanity Fair","Middlemarch, The Mill on the Floss, Adam Bede"
199,"This novel, which satirizes society in early 19th-century England, opens at Miss Pinkertons Academy for Young Ladies.
",Jane Eyre,Wuthering Heights,Vanity Fair,The Book of Snobs,Vanity Fair
200,"This literary work by Mary Shelley, infused with some elements of the Gothic novel, was subtitled The Modern Prometheus.
",Arms and the Man,The Mortal Immortal,Frankenstein,The Last Man,Frankenstein
201,"What are the two cities named in the title of Charles Dickens historical novel A Tale of Two Cities?
",London and Manchester,Paris and London,Dublin and London,Edinburgh and London,Paris and London
202,"Ahab, Ishmael, Starbuck, Stubb, Queequeg and Elijah were characters in this 1851 novel.
",Eastern Voices,Genesis,The Satanic Episodes,Moby Dick,Moby Dick
203,"Jim, Marlowe, Stein, Sherif Ali, Rajah Tunka Allang and Gentleman Brown were characters in this novel.
",Lord Jim,Darkest Passage,Eastern Visions,The Heart of Darkness,Lord Jim
204,"The characters in this novel included Charles Marlow, Kurtz, Fresleven, Chief Accountant and General Manager.
",Passage to India,Lord Jim,Eastern Visions,The Heart of Darkness,The Heart of Darkness
205,"The characters in this novel included Pierre Bezukov, Natasha Rostovic, Sonya Rostovic, Andrei N. Bolkov and Elene Kuragin.
",War and Peace,The Gulag,Crime and Punishment,The Idiot,War and Peace
206,"Jim, Widow Douglas, Miss Watson, The Grangerford and the Shepardsons were characters in this novel.
",Life on the Mississippi,The Adventures of Huckleberry Finn,Billy Budd,The Rise of Silas Lapham,The Adventures of Huckleberry Finn
207,"Raskolnikov, Sonya S. and Porfry were characters in this novel.
",Crime and Punishment,Napoleon,The Idiot,War and Peace,Crime and Punishment
208,"The characters in this novel included Hester Prynne, Pearl, Roger Chillingworth and Arthur Dimmsdale.
",The Heiress,Jane Eyre,The Adventures of Huckleberry Finn,The Scarlet Letter,The Scarlet Letter
209,"The characters in this novel included Wilfred, Rebecca, Rowena, Isaac of York and Prior.
",The Scarlet Letter,The Rise of Silas Lapham,Ivanhoe,The Day of the Locust,Ivanhoe
210,"Elizabeth Bennet, Mr. Darcy, Mr. Bennett, Charles Bingley and William Collins were characters in this novel.
",Wuthering Heights,Great  Expectations,Pride and  Prejudice,Jane Eyre,Pride and  Prejudice
211,"Clara, Mr. Chiilg, Mr. Creadle, Peggotty and Betsy Trotwood were characters in this novel.
",Pickwick Papers,Great Expectations,A Take of Two Cities,David Copperfield,David Copperfield
212,"The characters in this novel included Becky Sharp, Amelia Smedley, George Osborne and Pitt Crawley.
",The Pillsbury man,The Scarlet Letter,Vanity Fair,The Rise of Sila Lapham,Vanity Fair
213,"In the novel Jurassic Park,  the zoo-like amusement park is on an island, situated off the shore of what country?
",Costa Rica,El Salvador,Honduras,Mexico,Costa Rica
214,"Ian Malcolm, a character from the book Jurassic Park, is an expert in which field?
",Languages,Geology,Chaos Theory,History,Chaos Theory
215,"Dennis Nedry was paid by a rival company to sabotage Jurassic Park in the self-titled book.
",False,True,,,False
216,"The game warden, Muldoon, was killed by raptors in the book Jurassic Park.
",True,False,,,False
217,"This dinosaur, depicted in the novel Jurassic Park, was a very beautiful carnivore but spat poison to blind its prey.
",Microceratops,Styracosaur,Dilophosaur,Procompsognathid,Dilophosaur
218,"What was the occupation of Donald Gennaro, the character in the book Jurassic Park who originally tried to get Jurassic Park shut down?
",Paleontologist,Lawyer,Mathematician,Senator,Lawyer
219,"The dinosaurs, featured in Michael Crichtons novel Jurassic Park, were supposedly not able to breed inside the park for what reason?
",They were all neutered at birth,They were all female,They were all male,They were fed a special drug to keep them from breeding,They were all female
220,"How many T-Rexes were there in the novel Jurassic Park?
",2,3,4,1,2
221,"The Institute of Vertebrate Paleontology and Paleoanthropology of the Chinese Academy of Sciences named the new ankylosaurus species Crichtonsaurus in honor of Michael Crichton, the author of Jurassic Park.
",False,True,,,True
