,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
200,"One of the most important symbols of the Olympic Games is the flag with five interlocking rings representing the unity of the continents. The rings appear in five colours, on white background. Why were the colours red, blue, green, yellow, and black chosen for the rings?
",Because each of these colours is a symbol of one of the continents,Because these are the colours of Nature,None of these,Because each country at that time had one of these colours in its national flag,Because each country at that time had one of these colours in its national flag
201,"During these Summer Olympics, 11 members of the Israeli team were taken hostage and later killed by Palestinian terrorists.
",Barcelona 1992,Montreal 1976,Munich 1972,Los Angeles 1984,Munich 1972
202,"This animal, possessing qualities such as resistance, strength and liveliness, was the first Olympic animal mascot, chosen for the1972 Munich Olympic games.
","Amik, the beaver","Waldi, the dachshund","Cobi, the dog","Sam, the eagle","Waldi, the dachshund"
203,"This advertising slogan of Nike triggered harsh criticism during the 1996 Olympic Games in Atlanta, because it was in contradiction with the Olympic principles.
",鈥楨xceed. Why compromise?鈥.,鈥楴obody is perfect. My name is nobody鈥.,鈥榊ou don鈥檛 win silver 鈥 you lose gold鈥.,鈥楥ommon sense. Uncommon results鈥,鈥榊ou don鈥檛 win silver 鈥 you lose gold鈥.
204,"This person, president of the International Olympic Committee from 1980 to 2001, was criticised for widespread corruption in IOC members during his term, as well as for his ties with the former fascist government in his country.
",Franco Carraro,Thomas Bach,Joao Havelange,Juan Antonio Samaranch,Juan Antonio Samaranch
205,"The first official Winter Olympic games, initially called 鈥楾he International Winter Sports Week, were held in 1924 in this Alpine town.
",Bormio,Chamonix,Davos,Kitzbuhel,Chamonix
206,"The International Olympic Committee, created in June of 1894 to revive the Olympic Games, is the supreme authority of the Olympic Movement.  It is based in which city?
",Lausanne,Geneva,Davos,Paris,Lausanne
207,"American professional wrestler John Cena was born in Tampa, Florida in 1975.
",True,False,,,False
208,"Who was the wrestler that knocked Lilian Garcia off the ring apron during the 5th edition of RAW?
",Charlie Haas,Johnny Nitro,Shelton Benjamin,Kane,Charlie Haas
209,"Which member of the McMahon family tried to drug Triple H backstage in one of the editions of  Raw?
",Shane McMahon,Linda McMahon,Vince McMahon,Stephanie McMahon,Shane McMahon
210,"Amy  Dumas, an American professional wrestler, goes by what ring name?
",Victoria,Mickie James,Candice Michelle,Lita,Lita
211,"Who was the second wrestler to become Mr. Money in the Bank?
",Edge,Mick Foley,Snitsky,RVD,RVD
212,"The real name of Canadian professional wrestler Trish Stratus is Patricia Sue Stratus.
",False,True,,,False
213,"Professional wrestler JBL wrote a book titled Get More Cash Instantly.
",True,False,,,False
214,"In 1958, Ted Williams signed an extension with the Boston Red Sox to make him the highest paid player in Major League Baseball at the time. How much was it for?
","$206,000","$73,000","$527,000","$135,000","$135,000"
215,"This former Major League Baseball center fielder was the first player ever taken in an amateur draft by the Seattle Pilots.
",Tommy Davis,Bob Coluccio,Steve Hovley,Gorman Thomas,Gorman Thomas
216,"This Major League baseball player, who spent his career with the Chicago Cubs and St. Louis Cardinals, was elected to the Baseball Hall of Fame in 1985.
",Hank Aaron,Willie Stargell,Lou Brock,Red Schoendienst,Lou Brock
217,"This baseball star of the 1950s was the second black player to be signed by a Major League team.
",Larry Doby,Minnie Minoso,Josh Gibson,Satchel Paige,Larry Doby
218,"On September 11, 1985, Pete Rose hit a home run to break Ty Cobbs career hits record of 4,192 hits.
",True,False,,,False
219,"This baseball star won his only MVP award in 1923.
",Yogi Berra,Willie Mays,Babe Ruth,Roy Campanella,Babe Ruth
220,"Five players were elected to the Baseball Hall of Fame in the first balloting in 1936. The first four were Ty Cobb, Babe Ruth, Honus Wagner, Christy Mathewson. Who was the fifth inductee?
",Cy Young,Walter Johnson,Nap Lajoie,Clark Griffith,Walter Johnson
221,"Barry Bonds hit the headlines since he became a rookie for which of these teams?
",Giants,Astros,Mets,Pirates,Pirates
222,"Which team did Babe Ruth start his career with?
",Braves,Yankees,White Sox,Red Sox,Red Sox
223,"Ken Griffey Jr. has played with the Reds but which other team did he start his career with?
",Red Sox,Mariners,Braves,Cardinals,Mariners
224,"Ernie Banks, known as Mr. Cub, started his career with which team?
",Pirates,Giants,Cubs,Dodgers,Cubs
225,"Which of these teams did Alex Rodriguez start his career with?
",Angels,Rangers,Yankees,Mariners,Mariners
226,"Jeff Bagwell was drafted by the Red Sox but started his career with which team?
",Mets,Orioles,Astros,Phillies,Astros
227,"Dale Murphy played his last game on May 21, 1993 for the Colorado Rockies and he started his career with which of these teams?
",Mariners,Phillies,Reds,Braves,Braves
228,"Reggie Jackson was inducted into the Baseball Hall of Fame in 1993. Which team did he start his career with?
",Athletics,Angels,Yankees,Orioles,Athletics
229,"While Sammy Sosa gained most of his fame with the Cubs, which team did he debut for?
",Cubs,Rangers,Orioles,White Sox,Rangers
230,"Frank Robinson had a long and successful playing career. Which team did Frank debut with on April 17, 1956?
",Cardinals,Reds,Orioles,Cubs,Reds
231,"Who of the following never played quarterback for Alabama Crimson Tide?
",Bart Starr,Joe Namath,Kenny Stabler,Archie Manning,Archie Manning
232,"This quarterback won the 1966 Heisman Trophy.
",Archie Manning,Steve Spurrier,Joe Namath,Bert Jones,Steve Spurrier
233,"Former Minnesota Viking and New York Giant quarterback Fran Tarkenton played for what SEC team?
",Florida Gators,LSU Tigers,Tennessee Vols,Georgia Bulldogs,Georgia Bulldogs
234,"In 1969 this quarterback passed for three touchdowns and 436 yards against Alabama, but the Tide won 33-32,
",Archie Manning,Steve Spurrier,Archie Manning,Bert Jones,o is he?
235,"What year did Auburns Pat Sullivan win the Heisman Trophy?
",1972,1970,1973,1971,1971
236,"This quarterback won the 1996 Heisman Trophy.
",Danny Wuerffel,Peyton Manning,Eli Manning,Archie Manning,Danny Wuerffel
237,"This former college quarterback went on to play running back for the Dallas Cowboys and then became a head coach in the NFL.
",Bert Jones,Dan Reeves,Calvin Hill,Robert Newhouse,Dan Reeves
238,"Of the following SEC quarterbacks, which one did not come in second in the Heisman Trophy voting?
",Heath Shuler,Peyton Manning,Rex Grossman,Eli Manning,Eli Manning
239,"Where did Ben Wallace, signed by the Chicago Bulls in 2006, play college basketball?
",Virginia Commonwealth,Virginia Union,UNC-Wilmington,Iona,Virginia Union
240,"Where did Scottie Pippen play college basketball?
",Texas Tech,SE Oklahoma,Central Arkansas,Southern Mississippi,Central Arkansas
241,"Wally Szczerbiak , who spent much of his childhood in Europe, played basketball at what college?
",Indiana State,Ball State,Miami (Ohio),Bowling Green,Miami (Ohio)
242,"Which one of these basketball players did not attend the University of Arizona?
",Loren Woods,Desmond Mason,Mike Bibby,Michael Dickerson,Desmond Mason
243,"Danny Granger played basketball at what college?
",Wyoming,Colorado State,Utah State,New Mexico,New Mexico
244,"Brad Miller of the Sacramento Kings played basketball at what Big Ten University?
",Penn State,Michigan State,Wisconsin,Purdue,Purdue
245,"Quentin Richardson, who signed with the New York Knicks in 2005, played college basketball at what school?
",Memphis,DePaul,Missouri,Cincinnati,DePaul
246,"NBA player Eddie Jones played college basketball at what school?
",Houston,Alabama,Temple,Villanova,Temple
247,"Where did New Jersey Net guard Jason Kidd go to college?
",UCLA,USC,California,Arizona,California
248,"Jason Williams, nicknamed White Chocolate, played college basketball at the University of Florida in 1998. What school did Williams play for before he transferred to Florida?
",West Virginia,Marshall,Cincinnati,Western Kentucky,Marshall
249,"What former professional wrestler won the 1986 Slammy Award for Best Male Performance?
",Hulk Hogan,Roddy Piper,Junk Yard Dog,Mr. Wonderful,Junk Yard Dog
250,"Big John Studd wrestled for Fritz Von Erichs World Class promotion under which identity?
",The Assassin,Captain USA,John Bolder,Big Ben Caster,Captain USA
251,"Who was the first King of the Ring?
",Brett Hart,Don Murraco,Bob Orton,Ted Dibiase,Don Murraco
252,"Cowboy Bob Orton wrestled at the first Starrcade, and won.
",True,False,,,True
253,"Who was the winner of the WWF champion vs. the NWA champion match in 1980?
",Harley Race,Dusty Rhodes,Ric Flair,Bob Backlund,Bob Backlund
254,"Hulk Hogan had two title defences on Saturday Nights Main Event in 1985. Which of the listed wrestlers was one of his opponents?
",Roddy Piper,Cowboy Bob Orton,Big John Studd,Mr. Wonderful,Cowboy Bob Orton
255,"In 1979, this wrestler won the PWI Rookie of the year award, by the name of Sweet Brown Sugar. He went on to lose all three of his Wrestlemania appearances, and was a mid-carder at best in the WWF.
",Koko B. Ware,Butch Reed,Virgil,Bad News Brown,Koko B. Ware
256,"Which wrestler, winner of the PWI awards for most popular wrestler of the year, and most hated wrestler of the year, was also the first runner-up for the most inspirational wrestler of the year award in 1983?
",The Undertaker,Ric Flair,Roddy Piper,Randy Savage,Roddy Piper
257,"What was the name of the minor league baseball team, featured in the 1987 movie Long Gone starring William L. Peterson?
",St. Pete. Cardinals,Tampico Stogies,Tampa Cigars,St. Peter.,Tampico Stogies
258,"In the film Mr. Baseball, Tom Selleck portrays an aging New York Yankees player who is traded to what Japanese baseball team?
",Seibu Lions,Yomiuri Giants,Nagoya Chunichi Dragons,Nippon Ham Fighters,Nagoya Chunichi Dragons
259,"The movie Eight Men Out depicts the scandal that followed after several Chicago White Sox players allegedly accepted money to play poorly in the 1919 World Series against the New York Giants.
",False,True,,,False
260,"In what year did the the Southeastern Conference (SEC) receive permission from the NCAA to conduct an annual championship game in football?
",1990,1991,1992,1993,1992
261,"What two teams played the first overtime game in the history of Division-I college football?
",Toledo and Nevada,Arkansas and Ole Miss,Washington and Washington State,Auburn and Georgia,Toledo and Nevada
262,"Charles Woodson, who won the Heisman trophy in 1997, played in what position?
",Wide Receiver,Quarterback,Cornerback,Halfback,Cornerback
263,"Before becoming head coach of the University of Alabama football team, Paul Bear Bryant was head coach of three other university teams. Name the team which he did not coach.
",Kentucky,Texas AM,Maryland,Texas Tech,Texas Tech
264,"Who was the head coach at Florida State, who preceded Bobby Bowden?
",Bill McCartney,None Of These,Darrell Mudra,Lee Corso,Darrell Mudra
265,"This man, who was head coach at The Ohio State University for 28 years, delivered the following words: There was no one who had better people than I did, or better football players. And, we outworked the other teams.
",Knute Rockne,Dan Devine,Woody Hayes,Lou Holtz,Woody Hayes
266,"The Rose Bowl is an annual American college football game, usually played on January 1.
",True,False,,,True
267,"Despite losing the 1950 World series in four straight games, this baseball team was nicknamed The Whiz Kids.
",Dodgers,Braves,Phillies,Cubs,Phillies
268,"Americas Team is a commonly used nickname for the Dallas Cowboys.
",True,False,,,True
269,"This NHL team was nicknamed The Broad Street Bullies during their first ever winning season in 1973.
",The New York Rangers,The Chicago Blackhawks,The Philadelphia Flyers,The St Louis Blues,The Philadelphia Flyers
270,"From 1962-1968, this baseball team was known by the nickname, The Lovable Losers, but in 1969 a miracle happened and they won the World Series.
",The Mets,The Giants,The Reds,The Pirates,The Mets
271,"The Boston Red Sox are also known by the nickname The Old Town Team.
",True,False,,,True
272,"Which of the following is the nickname of The Atlanta Braves?
",The Georgians,The Peaches,Teds Boys,The Bravos,The Bravos
273,"When keeping a box score of a baseball game, what is the number of the catcher?
",1,2,4,3,2
274,"Which of the following statements about the position of the catcher in baseball is true?
",There is no limit on the maximum size for a catchers mitt.,The catcher is the only player in professional sports who is in foul territory before each play.,The catcher almost always bats last or next to last.,Every team is required to have at least three catchers on their roster.,The catcher is the only player in professional sports who is in foul territory before each play.
275,"This player was the first catcher in the history of professional baseball to play close to the batter.
",Willard Hershberger,Larry McLean,Nat Hicks,Charles Zimmer,Charles Zimmer
276,"Who was the first catcher in the history of baseball to wear a mask?
","Muddy  Ruel , 1924","Fred Thayer, 1877","Bill Lennon, 1871","Hank Gowdy, 1917","Fred Thayer, 1877"
277,"On June 28, 1907, this Yankees catcher was unable to throw out any of the 13 Washington Senators who stole second base.
",Branch Rickey,Ray Schalk,John McGraw,Casey Stengel,Branch Rickey
278,"In 1960, the New York Yankees set a record for having three catchers each of whom hit at least twenty home runs. Who were they?
","Yogi Berra, Elston Howard, Thurmon Munson","Yogi Berra, Sammy White, Elston Howard","Yogi Berra, Elston Howard, Hank  Bauer","Yogi Berra, Elston Howard, Johnny Blanchard","Yogi Berra, Elston Howard, Johnny Blanchard"
279,"In what year did baseball catchers first started using chest protectors?
",1895,1915,1905,1885,1885
