,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
275,"Butterflies do not have lungs. They breathe trough this organ.
",The proboscis,The abdomen,The eyes,The legs,The abdomen
276,"The butterfly is a relative to the crab and the lobster.
",False,True,,,True
277,"This is what mostly attracts a butterfly to a flower.
",The flowers nectar,The flowers color,The flowers shape,The flowers smell,The flowers nectar
278,"The expression social butterfly is often used to describe a woman. It means that she does this.
",Uses too much cosmetics,Behaves quite self-conceited,Flits from one person to another,Wears clothes with bright colors,Flits from one person to another
279,"Finish this old phrase:
","en you call a dog, he comes right over to you. When you call a cat, she________________.",takes a message,climbs the curtains,runs away from you,
280,"n you call a dog, he comes right over to you. When you call a cat, she________________.
",climbs the curtains,runs away from you,thinks its dinner time,takes a message,takes a message
281,"Why does your cat interrupt you and want petting when youre on the phone?
",your cat thinks you are talking to him/ her,to annoy you,to be a part of your telephone call,your cats is jealous that youre talking to someone else,your cat thinks you are talking to him/ her
282,"Why do cats seem to be attracted to the one person who doesnt like cats?
",Kitty wants to annoy them,Kitty thinks that person has food,Kitty wants to win them over,Kitty sees that person as unintimidating,Kitty sees that person as unintimidating
283,"Cats are so curious because they are always looking for food.
",False,True,,,True
284,"Cats only purr when they are happy.
",True,False,,,False
285,"Why do cats suddenly race through the house?
",They feel a change in the weather.,They have an overflow of pent-up energy.,They want to get your attention.,They feel the presence of a ghost.,They have an overflow of pent-up energy.
286,"Why does a cat rub against your leg?
",Because she/ he really likes you.,Because it feels good.,To mark you by depositing his/ her scent,To show he/ she trusts you,To mark you by depositing his/ her scent
287,"Why does a cat bury his/ her waste?
",To show their dominance,To protect their trail from predators,Because they are so territorial.,Because they are very clean animals.,To protect their trail from predators
288,"A cats memory is about half as retentive as a dogs.
",False,True,,,False
289,"Why do cats always want in when they are out, and out when thery are in?
",To re-mark their scent,To annoy you,Because they have pent-up energy,Because they are bored,To re-mark their scent
290,"Why do cats like to sleep in the sun?
",To make up for the drop in body temperature when they sleep,To keep from shedding so much,It reminds them of being kittens,Because they can hear better when they are warm,To make up for the drop in body temperature when they sleep
291,"Why do cats go crazy over catnip?
",Because it smells like a cat in heat,Because it smells like prey,Because it smells like tasty food,Because it is an aphrodisiac,Because it smells like a cat in heat
292,"How many known species of earthworm exist worldwide?
","3,000","2,500","5,500","1,000","5,500"
293,"The Giant Gippsland Earthworm, the largest species of earthworm, can reach nearly 10 feet in length.
",False,True,,,True
294,"How many hearts does a typical earthworm have?
",2,10,4,8,10
295,"Worm casts (waste) is richer in nutrients and essential particles than the first 6 inches of topsoil.
",False,True,,,True
296,"Is soil pollution one of the biggest threats to earthworms?
",No,Yes,,,Yes
297,"Why do earthworms come to the surface after rainstorms?
",The temperature on the surface is cooler.,They cant take the acid rain.,They can drown if their holes fill up.,No one knows for sure but there are four theories trying to explain this behaviour.,No one knows for sure but there are four theories trying to explain this behaviour.
298,"Rich soil may contain up to 100,000 earthworms per square acre.
",False,True,,,False
299,"How many species of earthworm are native to Australia?
",650,450,250,850,650
300,"One of the biggest threats to earthworm survival in the UK is the New Zealand Roundworm which feeds on earthworms.
",True,False,,,False
301,"How many million of earthworms were exported from Canada and sold worldwide in 1980?
",225 million,260 million,370 million,100 million,370 million
302,"To which animal class do octopuses belong?
",Mollusk,Coleoid,Nautiloid,Cephalopod,Cephalopod
303,"As far as disguising is concerned, octopuses are among the most proficient species in nature.
",False,True,,,True
304,"Octopuses can live in fresh water.
",False,True,,,False
305,"Which of the following animals is the least related to the octopus?
",Scallop,Snail,Eel,Clam,Eel
306,"How many arms do octopuses have?
",8,5,0,2,8
307,"Octopuses are known to kill sharks.
",True,False,,,True
308,"Octopuses can not be kept as pets.
",False,True,,,False
309,"Approximately how tall is a grizzly bear when standing on its hind legs?
",9 feet (2.7 m),7 feet (2.1 m),6 feet (1.8 m),8 feet (2.4 m),8 feet (2.4 m)
310,"Grizzly bears can be found in Europe and North America.
",True,False,,,False
311,"In which country is the grizzly bear listed as a threatened species?
",U.S.,Germany,Canada,Sweden,U.S.
312,"Grizzly bears are strict carnivores.
",True,False,,,False
313,"Although the grizzly bear is on the flag of this state, the last grizzly was shot there in 1922.
",Nevada,California,Oregon,Idaho,California
314,"The grizzly bear is a subspecies of the brown bear.
",True,False,,,True
315,"Which of these do grizzly bears eat?
",Moose,Berries,Fish,All of these,All of these
316,"Grizzly bears hibernate through the winter.
",True,False,,,False
317,"How many fatal brown and grizzly bear attacks have been reported between 1900 and 2003 in North America?
",175,53,542,257,53
318,"Should you feed a small dog, such as a miniature poodle, the same amount of food you should a large dog, for example a great dane?
",No,Yes,,,No
319,"A water bowl should be kept within easy access for your dog at all times.
",True,False,,,True
320,"Which of these things is something you should never feed your dog?
",Coconuts,Chocolate,Milk,Raw meat,Chocolate
321,"As a general rule, the bigger a dog is the more it should be exercised (walks, playing fetch, etc.)
",True,False,,,True
322,"Which of these is only a dog food brand?
",Eukanuba,Cesar,Iams,Purina,Cesar
323,"Dogs sweat through their skin, like humans.
",False,True,,,False
324,"A dog should never be left with a child under this age because the child may injure the dog or him/herself.
",ten,seven,three,five,five
325,"The dodos other name was The Robert Don.
",False,True,,,True
326,"What were the dodos closest living relatives in nature?
",Chickens,Pigeons,Parrots,Turkeys,Pigeons
327,"Are their any complete dodo specimens anywhere in the world?
",Yes,No,,,No
328,"In what year was the dodo discovered?
",1627,1605,1681,1598,1598
329,"There is an intact dodo egg specimen housed in the East London museum in South Africa.
",True,False,,,True
330,"In what year did the dodo become extinct?
",1705,1789,1681,1803,1681
331,"The dodo was able to grow so large and become flightless because of the lack of natural predators on the island it inhabited.
",False,True,,,True
332,"Are there any complete dodo skeletons anywhere in the world?
",Yes,No,,,Yes
333,"The does 鈥渃heetah鈥 mean translated from Sanskrit?
",Fast,Spotted One,Lightning,Stealth cat,Spotted One
334,"The highest recorded speed a cheetah has obtained is 80 mph (130 km/h.)
",False,True,,,False
335,"What are cheetahs that have mutated patterning that creates blotches instead of spots called?
",King Cheetahs,Smudge Cheetahs,Black Cheetahs,Striped Cheetahs,King Cheetahs
336,"Cheetahs are only found in Africa.
",False,True,,,False
337,"Which of these is not a sound made by cheetahs?
",Hiss,Yelp,Roar,Purr,Roar
338,"Unlike most cats, cheetahs prefer to hunt during the day.
",True,False,,,True
339,"The ruler of the Mughal Empire Akbar the Great was very enamored with cheetahs and it is said he kept a stable of how many of these cats?
","5,000",750,"1,000",500,"1,000"
340,"The gestation period of a cheetah is about 90-95 days.
",False,True,,,True
341,"What is the typical lifespan of the cheetah?
",25-40 years,15-25 years,5-10 years,10-20 years,10-20 years
342,"In 2007 the amount of cheetahs left in the wild dropped to what number?
","12,000","20,000","30,000","5,000","12,000"
343,"Are frogs reptiles?
",Yes,No,,,No
344,"What frog is the most poisonous?
",Cane Toad,Dart Frog,Corroboree Frog,Red-Eyed tree frog,Dart Frog
345,"Baby frogs are called pups.
",True,False,,,False
346,"Which of these types of frogs shares its name with an animal that is not a frog?
",horned frog,leopard frog,tree frog,arrow frog,horned frog
347,"Do all frogs live their whole life in water?
",Yes,No,,,No
348,"The African Bullfrog is the largest frog.
",False,True,,,False
349,"Are Red-eyed Tree Frogs carnivores?
",Yes,No,,,Yes
350,"What is the smallest frog?
",Red-Eyed Tree frog,Brazilian Gold Frog,Cane Toad,Monte Iberia Eleuth,Brazilian Gold Frog
351,"There are frogs that can fly (or make fly-like movements)
",True,False,,,True
352,"Do frogs have gills?
",No,Yes,,,No
353,"Frogs can breathe underwater.
",False,True,,,True
354,"How many species of zebra are known to exist?
",6,4,3,5,4
355,"Which one of these is not a species of zebra?
",Savanna Zebra,Cape Mountain Zebra,Grevys Zebra,Plains Zebra,Savanna Zebra
356,"Can a zebra be ridden if trained properly?
",Yes,No,,,Yes
357,"How tall is a typical zebra at the shoulder?
",4 feet (1.2 m),6 feet (1.8 m),5 1/2 feet (1.6 m),3 feet (0.9 m),4 feet (1.2 m)
358,"Zebras are related to rhinos.
",True,False,,,True
359,"How fast can a zebra run?
",30 mph (50 km/h),25 mph (40 km/h),50 mph (80 km/h),40 mph (65 km/h),40 mph (65 km/h)
360,"Which of these are not a function of a zebras stripes?
",A warning sign to other zebras,Identification within the herd,Heat dissipation,Confusion of predators,A warning sign to other zebras
361,"How long can a zebra live in captivity?
",30 years,20 years,40 years,15 years,40 years
362,"This type of ant causes a lot of allergic reactions in the USA.
",Jack Jumper  ant,Bulldog ant,Western brown ant,Fire ant,Fire ant
363,"This type of ant is considered the most venomous of all insects.
",Western brown ant,Bulldog ant,Jack jumper ant,Fire ant,Jack jumper ant
364,"About how long have ants been around on Earth?
",8 million years,45 milllion years,60 million years,25 million years,60 million years
365,"The largest ant colony is located on the Ishikari coast of Hokkaido. Approximately how many ants are there in this colony?
","300,000,000","30,000,000","700,000,000","1,500,000","300,000,000"
366,"What are the three basic parts of an ants body?
","Antennae, abdomen, thoraces","Head, mesosoma, metasoma","Head, abdomen, metasoma","Head, thorax, somatomy","Head, mesosoma, metasoma"
367,"All of these substances but one are a safe way to get rid of ants in the house. Which is the odd one?
",Cider vinegar,Windex mixed with ivory soap,Wine,Whole cloves,Wine
368,"What do we call the type of ants that plant seeds to grow food?
",Formicadae,Thresher ants,Farmer ants,Harvester ants,Harvester ants
369,"Carpenter ants have become a problem because of the wood they eat.
",True,False,,,False
370,"What is special about the red ants of the Southwestern USA and Central and South America?
",They can live in temperatures from 11 degrees Centigrade to 51 degrees Centigrade.,They can live for six days without food or water.,They can change color.,They steal larvae for slaves.,They steal larvae for slaves.
371,"In 1966 was found the first ant fossil. From which geological period did it come from?
",Cretaceous,Pennsylvannian,Pre-Fermaceous,Jurasic,Cretaceous
372,"Which statement about ants is untrue?
",Anteaters prefer ants to any other type of food.,An ant colony will eat its own larvae if there is no other food around.,Bullet ants are considered to have the most painful sting.,Ants are sometimes put into Thai salads.,Anteaters prefer ants to any other type of food.
373,"Warner Brothers highest grossing film of 1954 was about enormous ants that threatened a small town in the USA. What was the title of this movie?
",Ants!,Them!,Invasion,Invaders,Them!
